id,user_id,status,completed_at,created_at
5259,503,shipped,2021-08-06 00:00:00,2021-07-31 00:00:00
5260,381,shipped,2021-08-06 00:00:00,2021-07-31 00:00:00
5261,455,processing,2021-08-06 00:00:00,2021-08-01 00:00:00
5262,500,completed,2021-08-18 00:00:00,2021-08-01 00:00:00
5263,85,completed,2021-08-30 00:00:00,2021-08-02 00:00:00
5264,612,completed,2021-08-08 00:00:00,2021-08-02 00:00:00
5265,575,shipped,2021-08-25 00:00:00,2021-08-02 00:00:00
5266,62,processing,2021-08-18 00:00:00,2021-08-02 00:00:00
5267,395,shipped,2021-08-23 00:00:00,2021-08-02 00:00:00
5268,427,shipped,2021-08-03 00:00:00,2021-08-02 00:00:00
5269,279,processing,2021-08-14 00:00:00,2021-08-03 00:00:00
5270,653,processing,2021-08-05 00:00:00,2021-08-03 00:00:00
5271,342,shipped,2021-08-29 00:00:00,2021-08-04 00:00:00
5272,15,completed,2021-08-26 00:00:00,2021-08-04 00:00:00
5273,667,shipped,2021-08-09 00:00:00,2021-08-04 00:00:00
5274,92,shipped,2021-08-31 00:00:00,2021-08-04 00:00:00
5275,558,processing,2021-08-14 00:00:00,2021-08-04 00:00:00
5276,46,processing,2021-08-18 00:00:00,2021-08-04 00:00:00
5277,590,shipped,2021-08-28 00:00:00,2021-08-04 00:00:00
5278,394,completed,2021-08-27 00:00:00,2021-08-04 00:00:00
5279,454,completed,2021-08-12 00:00:00,2021-08-05 00:00:00
5280,640,processing,2021-08-14 00:00:00,2021-08-05 00:00:00
5281,82,completed,2021-08-24 00:00:00,2021-08-06 00:00:00
5282,399,shipped,2021-08-26 00:00:00,2021-08-06 00:00:00
5283,293,processing,2021-08-19 00:00:00,2021-08-06 00:00:00
5284,404,completed,2021-08-26 00:00:00,2021-08-06 00:00:00
5285,107,shipped,2021-08-13 00:00:00,2021-08-06 00:00:00
5286,398,processing,2021-09-04 00:00:00,2021-08-07 00:00:00
5287,3,processing,2021-08-13 00:00:00,2021-08-07 00:00:00
5288,575,processing,2021-08-24 00:00:00,2021-08-07 00:00:00
5289,309,completed,2021-09-01 00:00:00,2021-08-07 00:00:00
5290,505,processing,2021-08-20 00:00:00,2021-08-07 00:00:00
5291,336,processing,2021-08-19 00:00:00,2021-08-07 00:00:00
5292,631,processing,2021-08-27 00:00:00,2021-08-07 00:00:00
5293,155,processing,2021-09-03 00:00:00,2021-08-08 00:00:00
5294,305,processing,2021-08-31 00:00:00,2021-08-08 00:00:00
5295,348,completed,2021-09-01 00:00:00,2021-08-08 00:00:00
5296,104,shipped,2021-08-26 00:00:00,2021-08-08 00:00:00
5297,231,shipped,2021-09-03 00:00:00,2021-08-08 00:00:00
5298,478,completed,2021-08-17 00:00:00,2021-08-08 00:00:00
5299,132,processing,2021-08-17 00:00:00,2021-08-08 00:00:00
5300,687,completed,2021-09-03 00:00:00,2021-08-08 00:00:00
5301,33,completed,2021-08-13 00:00:00,2021-08-08 00:00:00
5302,639,processing,2021-08-14 00:00:00,2021-08-08 00:00:00
5303,79,processing,2021-08-20 00:00:00,2021-08-08 00:00:00
5304,307,processing,2021-09-06 00:00:00,2021-08-08 00:00:00
5305,439,completed,2021-09-06 00:00:00,2021-08-08 00:00:00
5306,76,processing,2021-09-03 00:00:00,2021-08-08 00:00:00
5307,8,completed,2021-08-10 00:00:00,2021-08-08 00:00:00
5308,364,shipped,2021-08-18 00:00:00,2021-08-08 00:00:00
5309,494,processing,2021-08-28 00:00:00,2021-08-08 00:00:00
5310,500,processing,2021-08-16 00:00:00,2021-08-08 00:00:00
5311,505,shipped,2021-08-31 00:00:00,2021-08-09 00:00:00
5312,671,shipped,2021-08-18 00:00:00,2021-08-09 00:00:00
5313,126,completed,2021-09-01 00:00:00,2021-08-09 00:00:00
5314,663,processing,2021-08-14 00:00:00,2021-08-09 00:00:00
5315,127,processing,2021-08-31 00:00:00,2021-08-09 00:00:00
5316,22,processing,2021-08-17 00:00:00,2021-08-09 00:00:00
5317,278,processing,2021-08-29 00:00:00,2021-08-10 00:00:00
5318,673,processing,2021-08-17 00:00:00,2021-08-10 00:00:00
5319,602,processing,2021-08-14 00:00:00,2021-08-10 00:00:00
5320,469,processing,2021-08-11 00:00:00,2021-08-10 00:00:00
5321,470,shipped,2021-08-18 00:00:00,2021-08-11 00:00:00
5322,607,processing,2021-08-15 00:00:00,2021-08-11 00:00:00
5323,337,completed,2021-08-15 00:00:00,2021-08-11 00:00:00
5324,136,completed,2021-08-17 00:00:00,2021-08-11 00:00:00
5325,33,completed,2021-08-13 00:00:00,2021-08-11 00:00:00
5326,634,processing,2021-08-25 00:00:00,2021-08-12 00:00:00
5327,64,shipped,2021-09-03 00:00:00,2021-08-12 00:00:00
5328,17,shipped,2021-08-29 00:00:00,2021-08-12 00:00:00
5329,577,processing,2021-08-23 00:00:00,2021-08-13 00:00:00
5330,391,shipped,2021-09-06 00:00:00,2021-08-13 00:00:00
5331,250,processing,2021-08-23 00:00:00,2021-08-13 00:00:00
5332,697,shipped,2021-08-28 00:00:00,2021-08-13 00:00:00
5333,452,completed,2021-08-27 00:00:00,2021-08-13 00:00:00
5334,451,processing,2021-09-08 00:00:00,2021-08-13 00:00:00
5335,587,completed,2021-09-10 00:00:00,2021-08-13 00:00:00
5336,530,completed,2021-09-05 00:00:00,2021-08-13 00:00:00
5337,473,completed,2021-08-23 00:00:00,2021-08-13 00:00:00
5338,78,shipped,2021-08-30 00:00:00,2021-08-14 00:00:00
5339,659,processing,2021-09-07 00:00:00,2021-08-14 00:00:00
5340,632,processing,2021-09-01 00:00:00,2021-08-14 00:00:00
5341,600,shipped,2021-09-07 00:00:00,2021-08-15 00:00:00
5342,197,completed,2021-09-03 00:00:00,2021-08-15 00:00:00
5343,32,completed,2021-09-01 00:00:00,2021-08-15 00:00:00
5344,87,shipped,2021-09-01 00:00:00,2021-08-15 00:00:00
5345,144,processing,2021-09-04 00:00:00,2021-08-15 00:00:00
5346,422,shipped,2021-08-18 00:00:00,2021-08-15 00:00:00
5347,516,processing,2021-08-28 00:00:00,2021-08-15 00:00:00
5348,160,completed,2021-08-29 00:00:00,2021-08-15 00:00:00
5349,384,processing,2021-08-25 00:00:00,2021-08-16 00:00:00
5350,343,processing,2021-09-08 00:00:00,2021-08-16 00:00:00
5351,285,processing,2021-08-22 00:00:00,2021-08-16 00:00:00
5352,686,processing,2021-09-10 00:00:00,2021-08-16 00:00:00
5353,423,completed,2021-09-09 00:00:00,2021-08-16 00:00:00
5354,609,completed,2021-08-31 00:00:00,2021-08-16 00:00:00
5355,68,shipped,2021-08-29 00:00:00,2021-08-16 00:00:00
5356,82,shipped,2021-09-02 00:00:00,2021-08-17 00:00:00
5357,417,completed,2021-08-29 00:00:00,2021-08-18 00:00:00
5358,29,shipped,2021-09-08 00:00:00,2021-08-18 00:00:00
5359,404,shipped,2021-08-31 00:00:00,2021-08-18 00:00:00
5360,688,completed,2021-08-29 00:00:00,2021-08-18 00:00:00
5361,9,processing,2021-08-31 00:00:00,2021-08-18 00:00:00
5362,356,processing,2021-09-11 00:00:00,2021-08-18 00:00:00
5363,213,shipped,2021-08-26 00:00:00,2021-08-18 00:00:00
5364,68,shipped,2021-08-23 00:00:00,2021-08-18 00:00:00
5365,688,shipped,2021-08-22 00:00:00,2021-08-18 00:00:00
5366,91,completed,2021-09-11 00:00:00,2021-08-18 00:00:00
5367,677,processing,2021-09-02 00:00:00,2021-08-18 00:00:00
5368,247,shipped,2021-09-03 00:00:00,2021-08-19 00:00:00
5369,564,processing,2021-09-13 00:00:00,2021-08-19 00:00:00
5370,686,shipped,2021-09-15 00:00:00,2021-08-19 00:00:00
5371,54,processing,2021-09-09 00:00:00,2021-08-19 00:00:00
5372,126,shipped,2021-09-01 00:00:00,2021-08-19 00:00:00
5373,216,processing,2021-09-05 00:00:00,2021-08-19 00:00:00
5374,225,completed,2021-09-16 00:00:00,2021-08-19 00:00:00
5375,624,shipped,2021-08-24 00:00:00,2021-08-19 00:00:00
5376,486,processing,2021-09-15 00:00:00,2021-08-19 00:00:00
5377,477,shipped,2021-08-21 00:00:00,2021-08-20 00:00:00
5378,606,shipped,2021-08-26 00:00:00,2021-08-20 00:00:00
5379,102,shipped,2021-09-05 00:00:00,2021-08-20 00:00:00
5380,551,completed,2021-08-27 00:00:00,2021-08-20 00:00:00
5381,533,shipped,2021-09-10 00:00:00,2021-08-20 00:00:00
5382,237,shipped,2021-08-26 00:00:00,2021-08-20 00:00:00
5383,15,completed,2021-08-24 00:00:00,2021-08-21 00:00:00
5384,482,processing,2021-08-22 00:00:00,2021-08-21 00:00:00
5385,333,processing,2021-08-28 00:00:00,2021-08-21 00:00:00
5386,41,completed,2021-09-03 00:00:00,2021-08-21 00:00:00
5387,690,shipped,2021-09-09 00:00:00,2021-08-21 00:00:00
5388,19,shipped,2021-08-30 00:00:00,2021-08-21 00:00:00
5389,566,processing,2021-08-25 00:00:00,2021-08-21 00:00:00
5390,402,shipped,2021-09-17 00:00:00,2021-08-21 00:00:00
5391,672,processing,2021-08-25 00:00:00,2021-08-22 00:00:00
5392,73,completed,2021-08-23 00:00:00,2021-08-22 00:00:00
5393,233,processing,2021-09-08 00:00:00,2021-08-22 00:00:00
5394,140,shipped,2021-09-19 00:00:00,2021-08-22 00:00:00
5395,370,processing,2021-08-25 00:00:00,2021-08-22 00:00:00
5396,492,completed,2021-09-01 00:00:00,2021-08-22 00:00:00
5397,355,shipped,2021-08-25 00:00:00,2021-08-22 00:00:00
5398,7,processing,2021-09-04 00:00:00,2021-08-22 00:00:00
5399,661,shipped,2021-09-10 00:00:00,2021-08-22 00:00:00
5400,224,processing,2021-09-18 00:00:00,2021-08-22 00:00:00
5401,64,completed,2021-09-10 00:00:00,2021-08-23 00:00:00
5402,609,shipped,2021-09-04 00:00:00,2021-08-23 00:00:00
5403,471,shipped,2021-09-05 00:00:00,2021-08-23 00:00:00
5404,128,completed,2021-09-14 00:00:00,2021-08-23 00:00:00
5405,349,processing,2021-08-29 00:00:00,2021-08-23 00:00:00
5406,91,completed,2021-09-20 00:00:00,2021-08-23 00:00:00
5407,247,processing,2021-09-19 00:00:00,2021-08-23 00:00:00
5408,568,processing,2021-09-13 00:00:00,2021-08-23 00:00:00
5409,43,shipped,2021-09-22 00:00:00,2021-08-23 00:00:00
5410,233,completed,2021-09-22 00:00:00,2021-08-23 00:00:00
5411,229,completed,2021-09-03 00:00:00,2021-08-23 00:00:00
5412,299,processing,2021-08-26 00:00:00,2021-08-23 00:00:00
5413,641,shipped,2021-09-15 00:00:00,2021-08-23 00:00:00
5414,262,processing,2021-09-22 00:00:00,2021-08-23 00:00:00
5415,528,shipped,2021-09-01 00:00:00,2021-08-23 00:00:00
5416,297,shipped,2021-09-15 00:00:00,2021-08-24 00:00:00
5417,152,shipped,2021-09-10 00:00:00,2021-08-24 00:00:00
5418,308,completed,2021-09-11 00:00:00,2021-08-24 00:00:00
5419,500,processing,2021-08-31 00:00:00,2021-08-24 00:00:00
5420,233,processing,2021-08-25 00:00:00,2021-08-24 00:00:00
5421,636,completed,2021-08-27 00:00:00,2021-08-25 00:00:00
5422,626,completed,2021-09-08 00:00:00,2021-08-25 00:00:00
5423,516,shipped,2021-09-22 00:00:00,2021-08-25 00:00:00
5424,51,completed,2021-09-15 00:00:00,2021-08-25 00:00:00
5425,32,shipped,2021-09-11 00:00:00,2021-08-26 00:00:00
5426,654,completed,2021-09-20 00:00:00,2021-08-26 00:00:00
5427,157,processing,2021-09-15 00:00:00,2021-08-26 00:00:00
5428,558,completed,2021-09-20 00:00:00,2021-08-26 00:00:00
5429,616,completed,2021-09-17 00:00:00,2021-08-26 00:00:00
5430,300,processing,2021-08-30 00:00:00,2021-08-26 00:00:00
5431,529,processing,2021-09-22 00:00:00,2021-08-27 00:00:00
5432,490,shipped,2021-09-16 00:00:00,2021-08-27 00:00:00
5433,697,completed,2021-08-31 00:00:00,2021-08-28 00:00:00
5434,81,shipped,2021-09-01 00:00:00,2021-08-28 00:00:00
5435,668,completed,2021-09-07 00:00:00,2021-08-28 00:00:00
5436,577,completed,2021-09-12 00:00:00,2021-08-28 00:00:00
5437,32,processing,2021-09-16 00:00:00,2021-08-29 00:00:00
5438,579,processing,2021-09-09 00:00:00,2021-08-29 00:00:00
5439,36,processing,2021-09-12 00:00:00,2021-08-29 00:00:00
5440,407,completed,2021-09-02 00:00:00,2021-08-30 00:00:00
5441,487,shipped,2021-09-14 00:00:00,2021-08-30 00:00:00
5442,685,shipped,2021-09-07 00:00:00,2021-08-30 00:00:00
5443,136,processing,2021-09-04 00:00:00,2021-08-30 00:00:00
5444,384,processing,2021-09-29 00:00:00,2021-08-30 00:00:00
5445,51,processing,2021-09-15 00:00:00,2021-08-30 00:00:00
5446,491,shipped,2021-09-07 00:00:00,2021-08-31 00:00:00
5447,40,completed,2021-09-27 00:00:00,2021-08-31 00:00:00
5448,204,processing,2021-09-28 00:00:00,2021-08-31 00:00:00
5449,99,processing,2021-09-06 00:00:00,2021-08-31 00:00:00
5450,189,shipped,2021-09-10 00:00:00,2021-08-31 00:00:00
5451,182,completed,2021-09-11 00:00:00,2021-09-01 00:00:00
5452,209,completed,2021-09-12 00:00:00,2021-09-01 00:00:00
5453,286,completed,2021-09-15 00:00:00,2021-09-01 00:00:00
5454,527,shipped,2021-09-24 00:00:00,2021-09-01 00:00:00
5456,627,processing,2021-09-21 00:00:00,2021-09-02 00:00:00
5458,191,processing,2021-09-23 00:00:00,2021-09-02 00:00:00
5459,467,shipped,2021-09-13 00:00:00,2021-09-02 00:00:00
5460,660,processing,2021-09-06 00:00:00,2021-09-02 00:00:00
5455,28,processing,2021-09-15 00:00:00,2021-09-01 00:00:00
5457,465,processing,2021-09-03 00:00:00,2021-09-02 00:00:00
5463,406,completed,2021-09-15 00:00:00,2021-09-03 00:00:00
5464,377,processing,2021-09-14 00:00:00,2021-09-03 00:00:00
5466,129,completed,2021-10-01 00:00:00,2021-09-04 00:00:00
5468,690,completed,2021-09-14 00:00:00,2021-09-04 00:00:00
5470,35,shipped,2021-09-22 00:00:00,2021-09-04 00:00:00
5475,551,completed,2021-09-23 00:00:00,2021-09-05 00:00:00
5477,667,shipped,2021-09-23 00:00:00,2021-09-05 00:00:00
5478,367,completed,2021-09-13 00:00:00,2021-09-05 00:00:00
5479,45,processing,2021-09-17 00:00:00,2021-09-05 00:00:00
5480,680,processing,2021-09-24 00:00:00,2021-09-05 00:00:00
5486,484,shipped,2021-09-26 00:00:00,2021-09-07 00:00:00
5487,492,processing,2021-09-23 00:00:00,2021-09-07 00:00:00
5491,447,completed,2021-09-24 00:00:00,2021-09-08 00:00:00
5495,252,completed,2021-09-26 00:00:00,2021-09-08 00:00:00
5497,158,shipped,2021-09-10 00:00:00,2021-09-09 00:00:00
5501,157,shipped,2021-09-12 00:00:00,2021-09-10 00:00:00
5502,680,processing,2021-09-25 00:00:00,2021-09-10 00:00:00
5503,334,completed,2021-10-08 00:00:00,2021-09-11 00:00:00
5506,469,processing,2021-10-07 00:00:00,2021-09-12 00:00:00
5507,510,shipped,2021-09-14 00:00:00,2021-09-12 00:00:00
5510,478,shipped,2021-09-21 00:00:00,2021-09-12 00:00:00
5511,442,shipped,2021-10-07 00:00:00,2021-09-12 00:00:00
5516,553,processing,2021-10-01 00:00:00,2021-09-13 00:00:00
5517,212,processing,2021-10-12 00:00:00,2021-09-14 00:00:00
5518,158,shipped,2021-10-08 00:00:00,2021-09-14 00:00:00
5521,155,shipped,2021-09-18 00:00:00,2021-09-15 00:00:00
5524,400,shipped,2021-10-02 00:00:00,2021-09-16 00:00:00
5525,270,completed,2021-10-09 00:00:00,2021-09-16 00:00:00
5526,608,processing,2021-09-18 00:00:00,2021-09-17 00:00:00
5528,555,shipped,2021-09-19 00:00:00,2021-09-17 00:00:00
5530,75,completed,2021-09-27 00:00:00,2021-09-17 00:00:00
5531,343,shipped,2021-10-01 00:00:00,2021-09-18 00:00:00
5532,46,completed,2021-10-15 00:00:00,2021-09-18 00:00:00
5533,464,completed,2021-10-03 00:00:00,2021-09-19 00:00:00
5535,445,shipped,2021-09-25 00:00:00,2021-09-19 00:00:00
5536,430,completed,2021-10-15 00:00:00,2021-09-19 00:00:00
5538,18,shipped,2021-09-29 00:00:00,2021-09-20 00:00:00
5539,527,completed,2021-10-01 00:00:00,2021-09-20 00:00:00
5540,189,completed,2021-10-12 00:00:00,2021-09-20 00:00:00
5542,186,shipped,2021-10-08 00:00:00,2021-09-20 00:00:00
5544,337,shipped,2021-10-19 00:00:00,2021-09-20 00:00:00
5545,554,shipped,2021-10-04 00:00:00,2021-09-21 00:00:00
5547,523,processing,2021-10-12 00:00:00,2021-09-21 00:00:00
5548,491,completed,2021-10-10 00:00:00,2021-09-22 00:00:00
5549,385,completed,2021-10-14 00:00:00,2021-09-23 00:00:00
5550,659,processing,2021-10-15 00:00:00,2021-09-23 00:00:00
5552,382,processing,2021-10-14 00:00:00,2021-09-23 00:00:00
5553,28,completed,2021-10-05 00:00:00,2021-09-23 00:00:00
5626,185,processing,2021-10-09 00:00:00,2021-10-04 00:00:00
5627,426,processing,2021-10-24 00:00:00,2021-10-04 00:00:00
5628,186,shipped,2021-10-31 00:00:00,2021-10-04 00:00:00
5629,57,processing,2021-10-20 00:00:00,2021-10-04 00:00:00
5632,262,completed,2021-10-19 00:00:00,2021-10-04 00:00:00
5633,26,completed,2021-10-13 00:00:00,2021-10-05 00:00:00
5635,559,completed,2021-10-18 00:00:00,2021-10-05 00:00:00
5636,427,processing,2021-10-12 00:00:00,2021-10-05 00:00:00
5638,686,completed,2021-10-06 00:00:00,2021-10-05 00:00:00
5639,112,shipped,2021-10-11 00:00:00,2021-10-05 00:00:00
5640,70,shipped,2021-10-22 00:00:00,2021-10-05 00:00:00
5641,84,shipped,2021-10-16 00:00:00,2021-10-06 00:00:00
5649,117,processing,2021-10-21 00:00:00,2021-10-08 00:00:00
5650,691,shipped,2021-10-21 00:00:00,2021-10-08 00:00:00
5651,304,completed,2021-10-21 00:00:00,2021-10-09 00:00:00
5652,502,processing,2021-11-04 00:00:00,2021-10-09 00:00:00
5655,28,completed,2021-11-03 00:00:00,2021-10-09 00:00:00
5658,590,processing,2021-10-21 00:00:00,2021-10-10 00:00:00
5661,414,completed,2021-10-23 00:00:00,2021-10-11 00:00:00
5664,693,shipped,2021-10-28 00:00:00,2021-10-11 00:00:00
5665,269,shipped,2021-10-21 00:00:00,2021-10-11 00:00:00
5676,685,shipped,2021-10-15 00:00:00,2021-10-11 00:00:00
5677,688,completed,2021-10-21 00:00:00,2021-10-11 00:00:00
5678,363,shipped,2021-10-29 00:00:00,2021-10-11 00:00:00
5679,694,processing,2021-10-15 00:00:00,2021-10-11 00:00:00
5681,126,shipped,2021-10-25 00:00:00,2021-10-11 00:00:00
5685,72,completed,2021-10-22 00:00:00,2021-10-13 00:00:00
5686,44,shipped,2021-11-11 00:00:00,2021-10-13 00:00:00
5689,119,shipped,2021-11-08 00:00:00,2021-10-14 00:00:00
5692,277,completed,2021-10-26 00:00:00,2021-10-14 00:00:00
5693,561,shipped,2021-10-22 00:00:00,2021-10-14 00:00:00
5695,83,shipped,2021-10-18 00:00:00,2021-10-14 00:00:00
5696,103,shipped,2021-11-13 00:00:00,2021-10-14 00:00:00
5697,442,processing,2021-11-03 00:00:00,2021-10-14 00:00:00
5698,127,processing,2021-10-24 00:00:00,2021-10-14 00:00:00
5699,164,shipped,2021-10-20 00:00:00,2021-10-15 00:00:00
5700,413,processing,2021-11-02 00:00:00,2021-10-15 00:00:00
5701,575,completed,2021-11-04 00:00:00,2021-10-16 00:00:00
5702,453,shipped,2021-11-12 00:00:00,2021-10-16 00:00:00
5703,446,completed,2021-10-23 00:00:00,2021-10-16 00:00:00
5704,319,completed,2021-10-26 00:00:00,2021-10-17 00:00:00
5705,528,completed,2021-10-31 00:00:00,2021-10-17 00:00:00
5706,170,processing,2021-10-30 00:00:00,2021-10-17 00:00:00
5707,666,shipped,2021-11-09 00:00:00,2021-10-18 00:00:00
5708,228,shipped,2021-11-03 00:00:00,2021-10-18 00:00:00
5709,668,completed,2021-11-01 00:00:00,2021-10-18 00:00:00
5710,141,shipped,2021-11-07 00:00:00,2021-10-18 00:00:00
5711,586,completed,2021-10-22 00:00:00,2021-10-18 00:00:00
5712,43,completed,2021-10-30 00:00:00,2021-10-18 00:00:00
5713,532,processing,2021-11-04 00:00:00,2021-10-19 00:00:00
5714,201,processing,2021-10-26 00:00:00,2021-10-19 00:00:00
5715,622,processing,2021-10-22 00:00:00,2021-10-19 00:00:00
5716,625,completed,2021-11-15 00:00:00,2021-10-19 00:00:00
5717,675,shipped,2021-11-02 00:00:00,2021-10-19 00:00:00
5718,306,completed,2021-10-30 00:00:00,2021-10-19 00:00:00
5719,562,shipped,2021-11-17 00:00:00,2021-10-19 00:00:00
5720,661,processing,2021-11-09 00:00:00,2021-10-19 00:00:00
5461,264,processing,2021-09-10 00:00:00,2021-09-03 00:00:00
5462,102,shipped,2021-09-12 00:00:00,2021-09-03 00:00:00
5465,458,completed,2021-09-29 00:00:00,2021-09-04 00:00:00
5467,609,shipped,2021-09-07 00:00:00,2021-09-04 00:00:00
5469,213,processing,2021-09-17 00:00:00,2021-09-04 00:00:00
5471,96,completed,2021-09-15 00:00:00,2021-09-04 00:00:00
5472,307,completed,2021-09-29 00:00:00,2021-09-04 00:00:00
5473,101,shipped,2021-09-16 00:00:00,2021-09-05 00:00:00
5474,120,processing,2021-10-02 00:00:00,2021-09-05 00:00:00
5476,90,completed,2021-09-06 00:00:00,2021-09-05 00:00:00
5481,13,completed,2021-10-06 00:00:00,2021-09-06 00:00:00
5482,685,completed,2021-09-26 00:00:00,2021-09-06 00:00:00
5483,588,shipped,2021-10-06 00:00:00,2021-09-06 00:00:00
5484,506,shipped,2021-09-07 00:00:00,2021-09-06 00:00:00
5485,25,processing,2021-09-17 00:00:00,2021-09-07 00:00:00
5488,201,completed,2021-10-05 00:00:00,2021-09-08 00:00:00
5489,623,shipped,2021-10-08 00:00:00,2021-09-08 00:00:00
5490,343,processing,2021-10-08 00:00:00,2021-09-08 00:00:00
5492,493,shipped,2021-09-09 00:00:00,2021-09-08 00:00:00
5493,416,shipped,2021-10-08 00:00:00,2021-09-08 00:00:00
5494,66,processing,2021-09-21 00:00:00,2021-09-08 00:00:00
5496,578,shipped,2021-10-05 00:00:00,2021-09-08 00:00:00
5498,479,completed,2021-09-21 00:00:00,2021-09-09 00:00:00
5499,484,processing,2021-10-03 00:00:00,2021-09-09 00:00:00
5500,454,processing,2021-09-15 00:00:00,2021-09-10 00:00:00
5504,415,shipped,2021-09-12 00:00:00,2021-09-11 00:00:00
5505,29,shipped,2021-10-03 00:00:00,2021-09-12 00:00:00
5508,596,processing,2021-09-17 00:00:00,2021-09-12 00:00:00
5509,693,processing,2021-10-04 00:00:00,2021-09-12 00:00:00
5512,208,shipped,2021-09-20 00:00:00,2021-09-12 00:00:00
5513,115,processing,2021-10-04 00:00:00,2021-09-13 00:00:00
5514,175,processing,2021-10-10 00:00:00,2021-09-13 00:00:00
5515,187,completed,2021-10-13 00:00:00,2021-09-13 00:00:00
5519,299,completed,2021-10-05 00:00:00,2021-09-14 00:00:00
5520,20,completed,2021-09-24 00:00:00,2021-09-14 00:00:00
5522,490,processing,2021-10-14 00:00:00,2021-09-15 00:00:00
5523,345,completed,2021-09-17 00:00:00,2021-09-15 00:00:00
5527,396,processing,2021-09-26 00:00:00,2021-09-17 00:00:00
5529,543,completed,2021-10-12 00:00:00,2021-09-17 00:00:00
5534,231,processing,2021-10-09 00:00:00,2021-09-19 00:00:00
5537,308,processing,2021-09-30 00:00:00,2021-09-20 00:00:00
5541,239,completed,2021-10-17 00:00:00,2021-09-20 00:00:00
5543,347,completed,2021-10-08 00:00:00,2021-09-20 00:00:00
5546,644,shipped,2021-10-15 00:00:00,2021-09-21 00:00:00
5551,533,shipped,2021-10-10 00:00:00,2021-09-23 00:00:00
5554,145,processing,2021-09-29 00:00:00,2021-09-23 00:00:00
5555,413,completed,2021-10-01 00:00:00,2021-09-23 00:00:00
5556,39,completed,2021-10-22 00:00:00,2021-09-24 00:00:00
5557,567,completed,2021-10-22 00:00:00,2021-09-24 00:00:00
5558,451,shipped,2021-10-04 00:00:00,2021-09-24 00:00:00
5559,557,shipped,2021-10-08 00:00:00,2021-09-24 00:00:00
5560,164,shipped,2021-10-24 00:00:00,2021-09-24 00:00:00
5561,332,shipped,2021-10-07 00:00:00,2021-09-24 00:00:00
5562,31,shipped,2021-10-13 00:00:00,2021-09-24 00:00:00
5563,454,completed,2021-10-19 00:00:00,2021-09-24 00:00:00
5564,172,shipped,2021-10-09 00:00:00,2021-09-24 00:00:00
5565,578,completed,2021-10-20 00:00:00,2021-09-24 00:00:00
5566,281,processing,2021-10-17 00:00:00,2021-09-24 00:00:00
5567,536,shipped,2021-10-02 00:00:00,2021-09-24 00:00:00
5568,567,shipped,2021-10-07 00:00:00,2021-09-24 00:00:00
5569,109,shipped,2021-10-22 00:00:00,2021-09-24 00:00:00
5570,192,completed,2021-10-03 00:00:00,2021-09-24 00:00:00
5571,1,processing,2021-09-26 00:00:00,2021-09-24 00:00:00
5572,323,processing,2021-10-15 00:00:00,2021-09-24 00:00:00
5573,690,shipped,2021-09-29 00:00:00,2021-09-24 00:00:00
5574,216,shipped,2021-10-11 00:00:00,2021-09-24 00:00:00
5575,346,completed,2021-09-30 00:00:00,2021-09-24 00:00:00
5576,392,processing,2021-10-09 00:00:00,2021-09-24 00:00:00
5577,495,processing,2021-10-15 00:00:00,2021-09-25 00:00:00
5578,508,shipped,2021-10-02 00:00:00,2021-09-25 00:00:00
5579,580,completed,2021-10-12 00:00:00,2021-09-25 00:00:00
5580,246,completed,2021-10-19 00:00:00,2021-09-25 00:00:00
5581,554,processing,2021-10-07 00:00:00,2021-09-26 00:00:00
5582,56,shipped,2021-10-21 00:00:00,2021-09-26 00:00:00
5583,682,completed,2021-10-18 00:00:00,2021-09-26 00:00:00
5584,446,shipped,2021-09-29 00:00:00,2021-09-26 00:00:00
5585,45,shipped,2021-09-29 00:00:00,2021-09-26 00:00:00
5586,74,shipped,2021-10-12 00:00:00,2021-09-26 00:00:00
5587,59,processing,2021-10-20 00:00:00,2021-09-27 00:00:00
5588,608,completed,2021-10-05 00:00:00,2021-09-27 00:00:00
5589,664,completed,2021-10-26 00:00:00,2021-09-27 00:00:00
5590,229,completed,2021-10-07 00:00:00,2021-09-27 00:00:00
5591,662,processing,2021-10-22 00:00:00,2021-09-27 00:00:00
5592,100,shipped,2021-10-17 00:00:00,2021-09-27 00:00:00
5593,542,processing,2021-10-03 00:00:00,2021-09-28 00:00:00
5594,359,shipped,2021-10-01 00:00:00,2021-09-28 00:00:00
5595,605,processing,2021-10-06 00:00:00,2021-09-28 00:00:00
5596,112,processing,2021-10-19 00:00:00,2021-09-28 00:00:00
5597,564,processing,2021-10-27 00:00:00,2021-09-28 00:00:00
5598,405,shipped,2021-10-06 00:00:00,2021-09-28 00:00:00
5599,422,shipped,2021-10-20 00:00:00,2021-09-28 00:00:00
5600,676,shipped,2021-10-12 00:00:00,2021-09-28 00:00:00
5601,508,processing,2021-10-19 00:00:00,2021-09-28 00:00:00
5602,106,shipped,2021-10-27 00:00:00,2021-09-28 00:00:00
5603,293,shipped,2021-10-06 00:00:00,2021-09-28 00:00:00
5604,592,completed,2021-10-14 00:00:00,2021-09-28 00:00:00
5605,231,shipped,2021-10-18 00:00:00,2021-09-29 00:00:00
5606,116,completed,2021-10-23 00:00:00,2021-09-29 00:00:00
5607,24,completed,2021-10-07 00:00:00,2021-09-29 00:00:00
5608,598,shipped,2021-10-21 00:00:00,2021-09-29 00:00:00
