id,order_id,product_id,price,created_at
12252,2293,57,235,2023-01-11 00:00:00
12253,2291,21,37,2023-09-12 00:00:00
12254,8532,49,171,2022-08-19 00:00:00
12255,3400,10,185,2023-06-24 00:00:00
12256,1870,43,212,2023-10-19 00:00:00
12257,9402,34,28,2022-07-06 00:00:00
12258,8965,67,161,2022-05-04 00:00:00
12259,5400,66,116,2022-05-24 00:00:00
12260,9557,36,273,2022-04-17 00:00:00
12261,1502,77,224,2023-06-19 00:00:00
12262,4529,88,266,2022-07-07 00:00:00
12263,2869,93,189,2022-05-19 00:00:00
12264,7137,92,59,2022-05-03 00:00:00
12265,3494,68,183,2023-08-25 00:00:00
12266,4576,90,172,2022-01-29 00:00:00
12267,3582,24,239,2023-08-21 00:00:00
12268,4125,27,198,2023-02-12 00:00:00
12269,5128,20,132,2022-04-30 00:00:00
12270,9938,50,44,2023-06-04 00:00:00
12271,2215,48,47,2023-02-10 00:00:00
12272,5050,66,108,2023-10-11 00:00:00
12273,5954,2,252,2022-02-28 00:00:00
12274,5378,21,94,2022-08-07 00:00:00
12275,2575,84,243,2023-01-21 00:00:00
12276,349,74,64,2022-05-07 00:00:00
12277,4839,52,184,2022-04-26 00:00:00
12278,5488,5,163,2023-08-09 00:00:00
12279,5846,70,208,2022-07-23 00:00:00
12280,5572,79,208,2023-04-18 00:00:00
12281,3287,17,72,2023-10-15 00:00:00
12282,746,69,150,2022-10-07 00:00:00
12283,7865,81,93,2022-07-01 00:00:00
12284,2437,69,47,2022-04-17 00:00:00
12285,1099,59,159,2023-06-01 00:00:00
12286,1167,3,107,2023-03-04 00:00:00
12287,2919,64,124,2022-11-07 00:00:00
12288,5152,90,76,2022-04-20 00:00:00
12289,8855,79,106,2023-09-03 00:00:00
12290,7543,33,216,2023-05-24 00:00:00
12291,7193,68,105,2022-07-24 00:00:00
12292,7341,84,189,2023-10-26 00:00:00
12293,1840,35,265,2022-08-14 00:00:00
12294,959,91,79,2022-08-01 00:00:00
12295,2657,24,174,2023-03-26 00:00:00
12296,8226,58,49,2022-09-01 00:00:00
12297,1151,52,265,2023-04-16 00:00:00
12298,8376,40,39,2023-07-23 00:00:00
12299,789,29,103,2023-10-18 00:00:00
12300,8722,95,194,2022-12-16 00:00:00
12301,4479,2,159,2022-06-01 00:00:00
12302,2583,33,257,2023-01-19 00:00:00
12303,7905,15,269,2022-11-11 00:00:00
12304,1299,94,262,2023-03-23 00:00:00
12305,4612,68,72,2023-09-17 00:00:00
12306,6601,96,158,2022-02-28 00:00:00
12307,2158,60,99,2022-10-27 00:00:00
12308,1969,100,160,2023-08-13 00:00:00
12309,4075,26,166,2023-05-05 00:00:00
12310,3771,6,75,2022-05-19 00:00:00
12311,4181,95,241,2023-09-04 00:00:00
12312,4627,90,49,2023-04-09 00:00:00
12313,6984,94,213,2022-06-21 00:00:00
12314,8862,61,60,2023-08-14 00:00:00
12315,8088,31,183,2023-06-22 00:00:00
12316,1736,52,254,2023-07-29 00:00:00
12317,4796,16,155,2022-01-23 00:00:00
12318,5025,90,106,2023-06-03 00:00:00
12319,4221,77,136,2022-02-21 00:00:00
12320,4485,61,99,2023-08-20 00:00:00
12321,5566,11,120,2023-06-10 00:00:00
12322,3745,54,55,2023-03-16 00:00:00
12323,6543,91,75,2022-12-04 00:00:00
12324,1590,84,176,2022-09-30 00:00:00
12325,2536,4,162,2022-06-07 00:00:00
12326,2889,84,102,2022-10-14 00:00:00
12327,4245,73,95,2022-06-04 00:00:00
12328,7752,33,220,2022-09-28 00:00:00
12329,1618,14,54,2023-05-01 00:00:00
12330,4984,15,64,2022-08-04 00:00:00
12331,4354,28,261,2022-09-30 00:00:00
12332,1348,65,122,2023-07-11 00:00:00
12333,6303,40,261,2022-03-14 00:00:00
12334,2497,45,202,2022-01-14 00:00:00
12335,7652,79,262,2023-05-28 00:00:00
12336,7269,76,97,2022-05-26 00:00:00
12337,9307,31,155,2023-03-25 00:00:00
12338,5625,67,159,2023-08-07 00:00:00
12339,7953,32,46,2023-07-31 00:00:00
12340,2345,40,106,2022-03-13 00:00:00
12341,1760,55,252,2023-07-22 00:00:00
12342,5489,30,79,2022-02-06 00:00:00
12343,4930,11,178,2022-08-05 00:00:00
12344,1846,30,261,2023-01-11 00:00:00
12345,9343,80,100,2022-01-15 00:00:00
12346,1215,52,126,2022-08-09 00:00:00
12347,6442,91,129,2023-05-02 00:00:00
12348,9152,90,29,2022-11-21 00:00:00
12349,9784,98,102,2022-04-09 00:00:00
12350,7955,15,275,2023-02-08 00:00:00
12351,9434,97,57,2023-01-29 00:00:00
12352,169,79,76,2022-09-29 00:00:00
12353,4583,88,240,2022-06-01 00:00:00
12354,2289,82,136,2023-06-14 00:00:00
12355,5811,28,81,2023-10-17 00:00:00
12356,182,57,271,2023-09-05 00:00:00
12357,9343,80,169,2023-08-03 00:00:00
12358,7477,55,27,2023-09-12 00:00:00
12359,3851,43,278,2023-04-01 00:00:00
12360,4647,33,251,2022-09-21 00:00:00
12361,1604,27,243,2022-03-27 00:00:00
12362,2047,21,122,2022-07-12 00:00:00
12363,2792,16,76,2022-07-13 00:00:00
12364,9074,3,167,2023-08-25 00:00:00
12365,9128,92,262,2022-02-05 00:00:00
12366,4058,18,115,2023-10-15 00:00:00
12367,4253,42,40,2022-03-21 00:00:00
12368,9697,58,51,2023-02-24 00:00:00
12369,8464,95,93,2023-05-26 00:00:00
12370,9830,95,239,2022-12-03 00:00:00
12371,574,1,266,2022-06-06 00:00:00
12372,5301,73,99,2022-10-14 00:00:00
12373,6161,31,194,2023-06-25 00:00:00
12374,3665,53,230,2023-05-24 00:00:00
12375,2135,85,97,2022-04-29 00:00:00
12376,8669,73,80,2023-03-02 00:00:00
12377,9001,41,137,2023-08-01 00:00:00
12378,1774,21,211,2022-12-17 00:00:00
12379,448,38,39,2022-05-14 00:00:00
12380,9624,75,124,2023-11-01 00:00:00
12381,1967,2,121,2022-02-23 00:00:00
12382,3680,66,152,2022-03-25 00:00:00
12383,8019,83,271,2023-02-26 00:00:00
12384,303,55,138,2022-09-08 00:00:00
12385,3906,41,69,2023-05-31 00:00:00
12386,5700,22,278,2022-11-13 00:00:00
12387,310,92,244,2022-09-26 00:00:00
12388,1081,64,270,2022-04-09 00:00:00
12389,4107,12,93,2022-01-31 00:00:00
12390,8379,55,254,2023-08-15 00:00:00
12391,1742,45,44,2022-07-21 00:00:00
12392,3340,36,77,2022-08-17 00:00:00
12393,9011,29,266,2022-12-09 00:00:00
12394,3013,3,55,2023-04-25 00:00:00
12395,9115,40,107,2023-09-08 00:00:00
12396,1093,56,81,2022-06-11 00:00:00
12397,7701,45,146,2022-04-06 00:00:00
12398,6858,96,177,2022-10-31 00:00:00
12399,3236,21,59,2022-10-23 00:00:00
12400,8101,72,237,2022-09-28 00:00:00
12401,3024,18,102,2022-11-30 00:00:00
12402,214,34,150,2023-10-29 00:00:00
12403,1775,52,236,2022-10-03 00:00:00
12404,5023,35,37,2022-10-21 00:00:00
12405,6071,74,117,2023-09-19 00:00:00
12406,2352,2,95,2022-11-21 00:00:00
12407,4996,79,162,2023-02-26 00:00:00
12408,6984,94,48,2022-09-16 00:00:00
12409,4123,7,208,2023-09-19 00:00:00
12410,721,44,190,2022-12-17 00:00:00
12411,3441,36,159,2022-06-05 00:00:00
12412,1225,18,280,2022-09-15 00:00:00
12413,4082,59,280,2023-01-28 00:00:00
12414,3621,73,126,2023-05-23 00:00:00
12415,8512,55,64,2022-01-23 00:00:00
12416,9612,93,138,2023-02-21 00:00:00
12417,7664,45,271,2023-02-03 00:00:00
12418,1232,74,155,2022-03-18 00:00:00
12419,477,32,267,2023-01-30 00:00:00
12420,9930,87,127,2022-09-11 00:00:00
12421,9616,41,238,2023-04-18 00:00:00
12422,8022,67,192,2023-06-28 00:00:00
12423,7728,25,105,2022-01-28 00:00:00
12424,9361,23,24,2022-07-21 00:00:00
12425,3719,6,263,2022-05-27 00:00:00
12426,59,68,113,2022-12-20 00:00:00
12427,8645,59,128,2022-05-23 00:00:00
12428,1271,47,47,2023-02-02 00:00:00
12429,3708,36,67,2022-10-12 00:00:00
12430,7443,84,221,2023-03-05 00:00:00
12431,3288,24,152,2023-08-13 00:00:00
12432,3694,31,27,2023-08-07 00:00:00
12433,9078,88,107,2022-10-30 00:00:00
12434,2193,45,113,2023-09-19 00:00:00
12435,7100,20,275,2022-05-22 00:00:00
12436,3945,42,101,2022-09-02 00:00:00
12437,5394,6,42,2023-01-26 00:00:00
12438,9851,24,271,2022-08-16 00:00:00
12439,5708,62,202,2023-08-28 00:00:00
12440,2637,82,233,2023-10-11 00:00:00
12441,7157,62,147,2022-05-10 00:00:00
12442,1599,61,194,2022-06-12 00:00:00
12443,7702,25,191,2022-12-10 00:00:00
12444,7048,65,268,2023-03-02 00:00:00
12445,9841,86,57,2022-03-27 00:00:00
12446,6809,67,186,2022-09-19 00:00:00
12447,6145,18,150,2022-08-11 00:00:00
12448,1040,19,66,2023-02-10 00:00:00
12449,7164,72,42,2022-10-14 00:00:00
12450,9766,41,66,2023-09-15 00:00:00
12451,6059,9,272,2022-09-29 00:00:00
12452,9537,85,146,2023-04-20 00:00:00
12453,5347,84,132,2022-03-07 00:00:00
12454,7254,49,194,2023-06-11 00:00:00
12455,418,42,228,2023-03-20 00:00:00
12456,7581,4,266,2023-05-05 00:00:00
12457,5309,52,233,2023-01-13 00:00:00
12458,1884,60,73,2022-05-10 00:00:00
12459,8098,83,60,2022-01-27 00:00:00
12460,466,96,272,2022-01-29 00:00:00
12461,7992,24,132,2022-12-09 00:00:00
12462,2256,18,169,2023-02-08 00:00:00
12463,7156,35,151,2023-10-25 00:00:00
12464,8649,96,197,2022-12-12 00:00:00
12465,1330,67,68,2023-03-15 00:00:00
12466,5347,84,94,2023-03-14 00:00:00
12467,5212,97,85,2022-01-24 00:00:00
12468,3302,54,259,2022-04-07 00:00:00
12469,1238,70,258,2023-09-26 00:00:00
12470,7915,68,82,2023-03-13 00:00:00
12471,2096,27,177,2022-08-13 00:00:00
12472,4021,25,205,2022-12-18 00:00:00
12473,7530,87,178,2022-04-11 00:00:00
12474,4239,12,254,2023-08-20 00:00:00
12475,3431,9,219,2022-05-20 00:00:00
12476,5826,100,98,2022-09-11 00:00:00
12477,6704,64,264,2023-04-12 00:00:00
12478,6122,86,47,2023-03-19 00:00:00
12479,968,31,273,2023-04-04 00:00:00
12480,4587,71,135,2023-09-12 00:00:00
12481,9536,80,239,2023-03-21 00:00:00
12482,9145,62,34,2023-04-11 00:00:00
12483,9206,55,204,2023-03-12 00:00:00
12484,1833,62,104,2022-03-31 00:00:00
12485,6336,10,189,2023-03-05 00:00:00
12486,1275,37,109,2023-04-14 00:00:00
12487,3565,92,268,2023-09-05 00:00:00
12488,9753,22,236,2023-05-19 00:00:00
12489,7385,48,136,2022-04-07 00:00:00
12490,1838,32,62,2022-01-24 00:00:00
12491,2827,65,244,2022-01-22 00:00:00
12492,9307,31,210,2022-04-29 00:00:00
12493,2325,51,57,2023-06-23 00:00:00
12494,8760,64,37,2023-05-04 00:00:00
12495,1082,30,48,2023-02-08 00:00:00
12496,7847,66,87,2023-04-11 00:00:00
12497,4652,80,133,2023-02-11 00:00:00
12498,10,12,88,2022-04-14 00:00:00
12499,4159,3,162,2022-10-09 00:00:00
12500,956,20,261,2022-10-01 00:00:00
12501,192,63,124,2022-02-10 00:00:00
12502,5046,22,128,2022-05-21 00:00:00
12503,8966,86,128,2023-10-26 00:00:00
12504,7772,71,48,2022-02-17 00:00:00
12505,1378,88,162,2023-03-14 00:00:00
12506,7065,25,37,2023-08-25 00:00:00
12507,9706,47,244,2023-04-29 00:00:00
12508,3667,34,110,2022-03-22 00:00:00
12509,985,38,141,2022-07-30 00:00:00
12510,8349,68,69,2022-03-07 00:00:00
12511,3425,63,108,2022-08-02 00:00:00
12512,5276,24,185,2023-05-01 00:00:00
12513,6890,56,168,2022-04-01 00:00:00
12514,5662,34,207,2022-03-27 00:00:00
12515,7607,63,29,2022-08-08 00:00:00
12516,7242,55,78,2022-03-25 00:00:00
12517,6875,64,197,2023-07-18 00:00:00
12518,7448,51,35,2022-02-09 00:00:00
12519,639,32,56,2022-07-28 00:00:00
12520,6857,61,29,2022-03-10 00:00:00
12521,2964,97,160,2022-08-02 00:00:00
12522,8303,74,209,2023-07-20 00:00:00
12523,6432,10,242,2023-08-10 00:00:00
12524,5174,62,147,2022-07-29 00:00:00
12525,9411,47,55,2022-09-01 00:00:00
12526,3653,22,35,2022-04-06 00:00:00
12527,50,30,244,2023-02-02 00:00:00
12528,8096,10,70,2022-11-30 00:00:00
12529,1808,34,80,2022-01-31 00:00:00
12530,9341,62,162,2022-02-13 00:00:00
12531,8208,56,156,2022-05-26 00:00:00
12532,9085,3,26,2022-12-18 00:00:00
12533,4702,90,208,2022-09-13 00:00:00
12534,8112,83,220,2022-11-20 00:00:00
12535,9902,91,107,2022-03-17 00:00:00
12536,8984,91,208,2023-09-18 00:00:00
12537,9509,63,130,2022-07-05 00:00:00
12538,7632,54,245,2022-05-19 00:00:00
12539,9495,100,129,2022-11-19 00:00:00
12540,1892,24,42,2023-03-27 00:00:00
12541,6953,57,36,2023-10-10 00:00:00
12542,7022,47,205,2022-10-22 00:00:00
12543,3240,15,188,2023-08-03 00:00:00
12544,4104,76,120,2022-09-12 00:00:00
12545,2944,66,121,2023-09-27 00:00:00
12546,5589,57,82,2023-01-17 00:00:00
12547,5727,58,212,2023-04-29 00:00:00
12548,3412,87,278,2022-07-22 00:00:00
12549,7886,62,134,2023-08-22 00:00:00
12550,2610,81,196,2022-03-22 00:00:00
12551,2288,34,231,2023-07-09 00:00:00
12552,2977,49,62,2022-07-03 00:00:00
12553,2024,66,158,2022-02-20 00:00:00
12554,4025,62,265,2023-03-25 00:00:00
12555,6579,97,217,2023-06-06 00:00:00
12556,9221,58,75,2022-02-08 00:00:00
12557,7884,82,20,2022-09-26 00:00:00
12558,4323,55,95,2022-08-06 00:00:00
12559,5856,71,229,2023-09-10 00:00:00
12560,2018,70,116,2022-08-25 00:00:00
12561,9043,49,216,2022-02-06 00:00:00
12562,7618,90,85,2023-02-23 00:00:00
12563,6863,35,43,2023-07-13 00:00:00
12564,7403,31,182,2023-04-28 00:00:00
12565,1508,62,131,2022-07-12 00:00:00
12566,321,83,68,2023-03-22 00:00:00
12567,2423,16,181,2023-03-16 00:00:00
12568,4539,71,80,2023-09-06 00:00:00
12569,4551,41,84,2022-07-28 00:00:00
12570,1243,79,234,2023-08-10 00:00:00
12571,8051,100,247,2023-10-29 00:00:00
12572,8251,26,211,2022-10-24 00:00:00
12573,4103,60,103,2022-06-26 00:00:00
12574,1157,51,24,2022-09-22 00:00:00
12575,8299,32,172,2023-03-11 00:00:00
12576,1535,100,182,2022-05-06 00:00:00
12577,4380,92,123,2022-08-26 00:00:00
12578,4226,51,42,2022-08-17 00:00:00
12579,8713,16,267,2023-07-14 00:00:00
12580,7471,88,51,2023-03-04 00:00:00
12581,810,3,70,2023-04-06 00:00:00
12582,7033,57,179,2022-09-06 00:00:00
12583,4443,46,231,2023-06-30 00:00:00
12584,7141,24,252,2023-05-09 00:00:00
12585,2878,6,121,2022-06-11 00:00:00
12586,3722,36,193,2022-11-15 00:00:00
12587,7173,14,70,2022-01-22 00:00:00
12588,750,41,38,2023-05-28 00:00:00
12589,9037,61,87,2023-10-25 00:00:00
12590,2047,21,251,2023-06-05 00:00:00
12591,316,17,106,2022-05-13 00:00:00
12592,6270,1,222,2023-10-20 00:00:00
12593,3276,61,27,2023-01-15 00:00:00
12594,2821,41,22,2022-02-04 00:00:00
12595,4934,65,230,2022-06-24 00:00:00
12596,183,33,55,2023-04-25 00:00:00
12597,9990,92,22,2023-07-13 00:00:00
12598,3494,68,215,2022-09-21 00:00:00
12599,9384,4,78,2023-05-11 00:00:00
12600,4420,53,168,2023-07-31 00:00:00
12601,1918,8,187,2023-01-23 00:00:00
12602,6738,88,105,2022-05-18 00:00:00
12603,6677,5,67,2022-06-14 00:00:00
12604,812,95,98,2022-09-13 00:00:00
12605,5973,40,127,2022-03-04 00:00:00
12606,1510,87,89,2022-10-13 00:00:00
12607,1236,14,215,2022-05-17 00:00:00
12608,7855,75,171,2022-07-12 00:00:00
12609,310,92,29,2022-02-10 00:00:00
12610,8346,91,68,2023-08-08 00:00:00
12611,2042,15,79,2023-01-16 00:00:00
12612,638,71,60,2023-04-04 00:00:00
12613,5823,65,143,2022-04-09 00:00:00
12614,6155,75,275,2023-05-07 00:00:00
12615,9331,67,120,2023-08-03 00:00:00
12616,8873,7,153,2023-03-05 00:00:00
12617,6279,66,34,2023-05-23 00:00:00
12618,5452,28,231,2022-11-17 00:00:00
12619,5881,2,170,2023-05-15 00:00:00
12620,614,67,276,2022-01-19 00:00:00
12621,1226,53,259,2023-01-14 00:00:00
12622,682,34,77,2022-01-22 00:00:00
12623,5850,1,192,2022-01-22 00:00:00
12624,5231,41,189,2023-04-07 00:00:00
12625,8681,2,127,2023-04-24 00:00:00
12626,6836,85,191,2022-12-15 00:00:00
12627,7141,24,274,2022-07-19 00:00:00
12628,3276,61,273,2022-12-27 00:00:00
12629,5107,81,76,2023-07-14 00:00:00
12630,8939,82,41,2023-02-06 00:00:00
12631,7767,94,163,2023-06-13 00:00:00
12632,879,4,101,2022-05-30 00:00:00
12633,1372,23,267,2022-11-15 00:00:00
12634,7796,91,95,2022-06-22 00:00:00
12635,6967,80,249,2022-07-23 00:00:00
12636,5413,89,37,2023-07-18 00:00:00
12637,3913,81,170,2023-06-13 00:00:00
12638,141,17,213,2022-04-11 00:00:00
12639,3257,58,157,2023-10-02 00:00:00
12640,8409,95,35,2022-06-25 00:00:00
12641,9976,31,149,2023-01-10 00:00:00
12642,2096,27,156,2022-07-22 00:00:00
12643,8223,57,176,2022-05-05 00:00:00
12644,3382,73,100,2022-12-12 00:00:00
12645,201,66,145,2022-03-19 00:00:00
12646,895,65,32,2023-11-03 00:00:00
12647,9610,4,176,2023-08-05 00:00:00
12648,4681,57,236,2022-10-14 00:00:00
12649,9039,80,243,2022-08-23 00:00:00
12650,8024,21,27,2022-04-11 00:00:00
12651,9006,96,183,2022-08-25 00:00:00
12652,7713,64,194,2023-05-20 00:00:00
12653,5208,88,142,2023-01-21 00:00:00
12654,722,53,41,2022-12-11 00:00:00
12655,8011,49,203,2022-11-28 00:00:00
12656,563,52,272,2022-10-18 00:00:00
12657,4430,20,117,2023-04-16 00:00:00
12658,6582,14,97,2023-07-30 00:00:00
12659,749,98,236,2022-08-28 00:00:00
12660,9996,24,42,2023-07-18 00:00:00
12661,161,67,149,2023-02-24 00:00:00
12662,1315,98,44,2023-05-30 00:00:00
12663,9468,92,266,2022-01-16 00:00:00
12664,5826,100,268,2022-01-20 00:00:00
12665,3311,61,37,2023-06-10 00:00:00
12666,4378,54,257,2023-03-21 00:00:00
12667,7975,13,134,2022-01-25 00:00:00
12668,9061,66,247,2022-08-04 00:00:00
12669,9820,88,35,2022-06-24 00:00:00
12670,3539,68,43,2022-01-03 00:00:00
12671,6310,63,186,2022-08-22 00:00:00
12672,885,55,143,2023-05-30 00:00:00
12673,4084,4,35,2022-03-30 00:00:00
12674,2140,99,121,2022-06-06 00:00:00
12675,2077,36,253,2022-04-13 00:00:00
12676,6156,66,202,2022-03-27 00:00:00
12677,7568,55,139,2023-08-04 00:00:00
12678,3613,47,182,2023-06-06 00:00:00
12679,2814,13,47,2023-06-19 00:00:00
12680,5038,59,61,2022-05-29 00:00:00
12681,112,32,74,2023-06-28 00:00:00
12682,8633,79,179,2023-03-08 00:00:00
12683,2518,19,278,2022-06-15 00:00:00
12684,2003,3,171,2023-01-28 00:00:00
12685,5895,92,58,2023-09-15 00:00:00
12686,5369,79,188,2022-01-11 00:00:00
12687,8839,11,97,2023-01-07 00:00:00
12688,6995,38,97,2023-02-19 00:00:00
12689,315,80,35,2022-03-04 00:00:00
12690,6825,73,108,2023-09-08 00:00:00
12691,4768,4,103,2022-07-29 00:00:00
12692,9238,12,179,2022-07-07 00:00:00
12693,6958,1,245,2023-03-03 00:00:00
12694,1222,41,62,2022-01-22 00:00:00
12695,1260,9,193,2022-08-20 00:00:00
12696,4404,11,172,2023-05-16 00:00:00
12697,9628,23,136,2023-02-28 00:00:00
12698,7970,85,221,2022-02-17 00:00:00
12699,7352,68,148,2022-06-26 00:00:00
12700,3932,45,63,2023-06-03 00:00:00
12701,1538,37,264,2023-06-11 00:00:00
12702,1210,86,55,2023-06-04 00:00:00
12703,4178,59,42,2022-09-04 00:00:00
12704,5637,28,86,2023-03-02 00:00:00
12705,3991,35,140,2023-11-02 00:00:00
12706,8897,54,185,2022-06-11 00:00:00
12707,5113,18,174,2023-07-28 00:00:00
12708,744,21,218,2023-02-25 00:00:00
12709,9799,83,121,2022-01-16 00:00:00
12710,4014,75,92,2023-06-03 00:00:00
12711,140,32,156,2023-01-29 00:00:00
12712,2365,70,207,2022-10-06 00:00:00
12713,878,42,198,2023-03-18 00:00:00
12714,9066,10,64,2023-09-15 00:00:00
12715,5007,28,249,2022-02-13 00:00:00
12716,1682,53,112,2022-07-19 00:00:00
12717,4184,60,25,2022-08-08 00:00:00
12718,5193,42,224,2023-06-11 00:00:00
12719,2555,41,151,2022-12-10 00:00:00
12720,1048,80,54,2023-09-13 00:00:00
12721,5914,21,261,2022-07-15 00:00:00
12722,2111,15,258,2023-02-02 00:00:00
12723,6307,42,22,2022-04-05 00:00:00
12724,354,83,81,2022-05-08 00:00:00
12725,5038,59,182,2022-03-27 00:00:00
12726,7008,94,198,2022-07-25 00:00:00
12727,6341,69,159,2023-10-09 00:00:00
12728,635,55,21,2023-07-21 00:00:00
12729,9424,96,69,2022-07-29 00:00:00
12730,7005,26,131,2023-10-23 00:00:00
12731,4386,65,217,2022-10-12 00:00:00
12732,5185,5,137,2023-09-09 00:00:00
12733,7885,21,45,2022-02-20 00:00:00
12734,3878,94,256,2023-06-17 00:00:00
12735,3653,22,275,2023-10-21 00:00:00
12736,9286,27,72,2023-03-13 00:00:00
12737,2938,8,75,2023-08-09 00:00:00
12738,2774,66,55,2023-09-29 00:00:00
12739,9288,9,106,2023-10-06 00:00:00
12740,9216,13,177,2023-02-22 00:00:00
12741,8792,33,232,2023-07-01 00:00:00
12742,128,99,135,2023-10-29 00:00:00
12743,9245,3,59,2022-02-25 00:00:00
12744,4263,58,126,2022-08-14 00:00:00
12745,3098,71,138,2022-09-02 00:00:00
12746,5364,30,267,2023-09-12 00:00:00
12747,7167,35,148,2022-12-24 00:00:00
12748,1189,18,33,2023-03-04 00:00:00
12749,1322,74,132,2022-04-22 00:00:00
12750,2196,28,28,2023-04-06 00:00:00
12751,9807,44,52,2023-10-26 00:00:00
12752,3223,80,199,2022-05-24 00:00:00
12753,4299,55,96,2022-04-21 00:00:00
12754,1883,1,275,2023-04-30 00:00:00
12755,6478,61,128,2022-08-01 00:00:00
12756,9918,41,278,2023-09-24 00:00:00
12757,1195,11,45,2022-12-18 00:00:00
12758,7661,72,120,2022-10-16 00:00:00
12759,7967,1,277,2022-12-18 00:00:00
12760,2316,19,186,2023-10-14 00:00:00
12761,2589,65,49,2023-09-16 00:00:00
12762,7592,1,209,2022-11-07 00:00:00
12763,7639,31,178,2022-07-26 00:00:00
12764,6655,60,87,2023-04-20 00:00:00
12765,5964,86,153,2022-12-07 00:00:00
12766,1138,74,142,2023-07-17 00:00:00
12767,599,8,36,2023-07-03 00:00:00
12768,7797,35,122,2022-12-11 00:00:00
12769,3425,63,119,2023-10-30 00:00:00
12770,3929,92,254,2022-08-16 00:00:00
12771,4769,30,136,2023-06-05 00:00:00
12772,161,67,275,2023-06-06 00:00:00
12773,3362,37,97,2022-10-09 00:00:00
12774,6060,60,116,2022-05-21 00:00:00
12775,5954,2,104,2022-03-08 00:00:00
12776,6116,22,185,2023-04-13 00:00:00
12777,8524,88,270,2023-08-18 00:00:00
12778,9635,1,48,2022-03-24 00:00:00
12779,9747,93,37,2022-07-18 00:00:00
12780,2832,40,21,2023-03-08 00:00:00
12781,9406,99,249,2022-09-05 00:00:00
12782,1828,71,42,2023-08-01 00:00:00
12783,9485,54,73,2022-12-18 00:00:00
12784,3260,5,258,2023-07-26 00:00:00
12785,303,55,150,2022-07-14 00:00:00
12786,3792,42,162,2022-03-07 00:00:00
12787,6121,21,45,2022-04-15 00:00:00
12788,754,39,239,2023-07-26 00:00:00
12789,6914,20,187,2022-01-11 00:00:00
12790,2594,69,225,2022-10-09 00:00:00
12791,6695,16,61,2022-11-13 00:00:00
12792,3466,10,238,2022-02-04 00:00:00
12793,2375,91,105,2023-11-02 00:00:00
12794,6576,67,75,2022-05-18 00:00:00
12795,9448,13,58,2022-01-20 00:00:00
12796,5132,35,21,2022-12-19 00:00:00
12797,6113,97,204,2022-09-25 00:00:00
12798,6773,14,153,2022-06-14 00:00:00
12799,3759,3,26,2023-03-30 00:00:00
12800,400,83,233,2023-11-02 00:00:00
12801,7615,6,114,2023-06-15 00:00:00
12802,603,4,206,2022-03-17 00:00:00
12803,8107,32,222,2023-09-19 00:00:00
12804,9108,44,221,2022-02-07 00:00:00
12805,2126,31,108,2022-08-20 00:00:00
12806,2876,86,267,2022-07-23 00:00:00
12807,874,69,88,2023-04-29 00:00:00
12808,7517,88,83,2023-09-12 00:00:00
12809,2497,45,31,2022-03-03 00:00:00
12810,1342,64,156,2022-06-04 00:00:00
12811,3047,53,180,2022-04-30 00:00:00
12812,4736,13,133,2023-04-03 00:00:00
12813,894,26,213,2023-04-03 00:00:00
12814,4058,18,204,2022-12-07 00:00:00
12815,9331,67,277,2023-06-16 00:00:00
12816,4291,55,125,2022-10-23 00:00:00
12817,4864,49,245,2022-04-10 00:00:00
12818,1960,49,98,2023-05-05 00:00:00
12819,3069,99,206,2023-02-22 00:00:00
12820,3801,55,71,2023-03-25 00:00:00
12821,3967,25,116,2022-06-12 00:00:00
12822,401,40,88,2022-11-20 00:00:00
12823,9604,92,236,2022-08-12 00:00:00
12824,8453,32,228,2022-05-08 00:00:00
12825,80,59,147,2023-07-25 00:00:00
12826,9755,61,153,2022-10-27 00:00:00
12827,7303,27,262,2022-11-16 00:00:00
12828,6870,59,213,2023-10-10 00:00:00
12829,8725,29,249,2023-06-19 00:00:00
12830,8167,50,141,2022-02-24 00:00:00
12831,930,81,23,2023-10-06 00:00:00
12832,4208,4,248,2022-06-28 00:00:00
12833,1642,82,213,2023-06-27 00:00:00
12834,5249,42,228,2023-02-10 00:00:00
12835,9783,77,147,2023-03-11 00:00:00
12836,4900,61,193,2022-12-06 00:00:00
12837,4887,29,114,2022-12-12 00:00:00
12838,6767,77,260,2022-01-03 00:00:00
12839,8275,55,103,2022-01-19 00:00:00
12840,2866,64,36,2022-04-29 00:00:00
12841,7690,75,30,2022-02-18 00:00:00
12842,291,39,22,2022-09-18 00:00:00
12843,312,65,260,2022-04-10 00:00:00
12844,3580,13,251,2022-07-30 00:00:00
12845,4883,71,243,2023-07-28 00:00:00
12846,357,36,141,2022-08-06 00:00:00
12847,9536,80,96,2022-08-28 00:00:00
12848,3516,57,177,2023-10-18 00:00:00
12849,5930,93,133,2023-02-28 00:00:00
12850,7525,62,58,2022-01-16 00:00:00
12851,4800,89,97,2023-07-11 00:00:00
12852,8037,93,213,2022-09-27 00:00:00
12853,8621,40,173,2022-10-24 00:00:00
12854,6035,34,46,2022-05-01 00:00:00
12855,2488,52,94,2023-03-12 00:00:00
12856,7700,88,179,2023-06-03 00:00:00
12857,1029,12,129,2023-03-01 00:00:00
12858,7049,48,239,2023-04-09 00:00:00
12859,2537,27,160,2023-06-08 00:00:00
12860,5290,37,250,2022-01-08 00:00:00
12861,5024,13,232,2022-02-13 00:00:00
